orderNumber,productCode,productName,quantityOrdered,priceEach
10411,S18_4668,1939 Cadillac Limousine,35,41.25
10411,S18_1097,1940 Ford Pickup Truck,27,109.67
10411,S10_1949,1952 Alpine Renault 1300,23,205.73
10412,S24_4048,1992 Porsche Cayenne Turbo Silver,31,108.82
10412,S24_1444,1970 Dodge Coronet,21,47.4
10412,S50_1392,Diamond T620 Semi-Skirted Tanker,26,105.33
10412,S18_2238,1998 Chrysler Plymouth Prowler,41,150.63
10412,S12_4473,1957 Chevy Pickup,54,100.73
10412,S24_2840,1958 Chevy Corvette Limited Edition,30,32.88
10412,S32_2509,1954 Greyhound Scenicruiser,19,50.86
10412,S18_2319,1964 Mercedes Tour Bus,56,120.28
10412,S18_3232,1992 Ferrari 360 Spider red,60,157.49
10412,S24_2300,1962 Volkswagen Microbus,70,109.9
10412,S18_2432,1926 Ford Fire Engine,47,49.83
10413,S12_3891,1969 Ford Falcon,22,173.02
10413,S12_1108,2001 Ferrari Enzo,36,201.57
10413,S12_3148,1969 Corvair Monza,47,145.04
10413,S50_1514,1962 City of Detroit Streetcar,51,53.31
10413,S18_4027,1970 Triumph Spitfire,49,133.57
10413,S32_3207,1950's Chicago Surface Lines Streetcar,24,56.55
10414,S18_3029,1999 Yamaha Speed Boat,44,77.42
10414,S24_3816,1940 Ford Delivery Sedan,51,72.96
10414,S10_4757,1972 Alfa Romeo GTA,49,114.24
10414,S700_2610,The USS Constitution Ship,31,61.44
10414,S24_3151,1912 Ford Model T Delivery Wagon,60,72.58
10414,S700_1138,The Schooner Bluenose,37,62
10414,S700_3505,The Titanic,28,84.14
10414,S700_3962,The Queen Mary,40,84.41
10414,S72_3212,Pont Yacht,47,54.6
10414,S24_2011,18th century schooner,43,108.14
10414,S18_4522,1904 Buick Runabout,56,83.38
10414,S18_3140,1903 Ford Model A,41,128.39
10414,S700_1938,The Mayflower,34,74.48
10414,S18_3259,Collectable Wooden Train,48,85.71
10415,S24_2841,1900s Vintage Bi-Plane,21,60.97
10415,S24_3420,1937 Horch 930V Limousine,18,59.83
10415,S72_1253,Boeing X-32A JSF,42,43.2
10415,S700_2047,HMS Bounty,32,73.32
10415,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,51,86.81
10416,S24_2000,1960 BSA Gold Star DBD34,32,62.46
10416,S32_1374,1997 BMW F650 ST,45,86.9
10416,S700_2834,ATA: B757-300,41,98.48
10416,S18_2581,P-51-D Mustang,15,70.96
10416,S24_4278,1900s Vintage Tri-Plane,48,70.28
10416,S24_1785,1928 British Royal Navy Airplane,47,90.82
10416,S32_4289,1928 Ford Phaeton Deluxe,26,68.1
10416,S50_1341,1930 Buick Marquette Phaeton,37,39.71
10416,S700_1691,American Airlines: B767-300,23,88.6
10416,S700_3167,F/A 18 Hornet 1/72,39,65.6
10416,S700_2466,America West Airlines B757-200,22,84.76
10416,S700_4002,American Airlines: MD-11S,43,63.67
10416,S24_3949,Corsair F4U ( Bird Cage),18,64.83
10416,S18_1662,1980s Black Hawk Helicopter,24,129.31
10417,S12_2823,2002 Suzuki XREO,21,144.6
10417,S10_1678,1969 Harley Davidson Ultimate Chopper,66,79.43
10417,S24_1578,1997 BMW R 1100 S,35,109.32
10417,S10_4698,2003 Harley-Davidson Eagle Drag Bike,56,162.67
10417,S10_2016,1996 Moto Guzzi 1100i,45,116.56
10417,S18_2625,1936 Harley Davidson El Knucklehead,36,58.75
10418,S18_3482,1976 Ford Gran Torino,27,139.64
10418,S18_3278,1969 Dodge Super Bee,16,70.76
10418,S24_4620,1961 Chevrolet Impala,10,66.29
10418,S18_4721,1957 Corvette Convertible,28,120.53
10418,S18_3782,1957 Vespa GS150,33,56.57
10418,S32_2206,1982 Ducati 996 R,43,36.61
10418,S50_4713,2002 Yamaha YZR M1,40,72.41
10418,S24_2360,1982 Ducati 900 Monster,52,64.41
10418,S32_4485,1974 Ducati 350 Mk3 Desmo,50,100.01
10419,S18_1589,1965 Aston Martin DB5,37,100.8
10419,S18_2870,1999 Indy 500 Monte Carlo SS,55,116.16
10419,S18_3685,1948 Porsche Type 356 Roadster,43,114.44
10419,S18_1984,1995 Honda Civic,34,133.72
10419,S18_1129,1993 Mazda RX-7,38,117.48
10419,S18_3232,1992 Ferrari 360 Spider red,35,165.95
10419,S24_2972,1982 Lamborghini Diablo,15,32.1
10419,S24_3856,1956 Porsche 356A Coupe,70,112.34
10419,S18_1889,1948 Porsche 356-A Roadster,39,67.76
10419,S12_4675,1969 Dodge Charger,32,99.04
10419,S12_3380,1968 Dodge Charger,10,111.57
10419,S24_3371,1971 Alpine Renault 1600s,55,52.66
10419,S12_1099,1968 Ford Mustang,12,182.9
10419,S12_3990,1970 Plymouth Hemi Cuda,34,64.64
10420,S24_1937,1939 Chevrolet Deluxe Coupe,45,32.19
10420,S18_2325,1932 Model A Ford J-Coupe,45,116.96
10420,S24_3969,1936 Mercedes Benz 500k Roadster,15,35.29
10420,S18_2248,1911 Ford Town Car,36,52.06
10420,S18_1749,1917 Grand Touring Sedan,37,153
10420,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,66,73.62
10420,S18_4933,1957 Ford Thunderbird,36,68.42
10420,S24_2887,1952 Citroen-15CV,55,115.09
10420,S24_2766,1949 Jaguar XK 120,39,76.33
10420,S24_3191,1969 Chevrolet Camaro Z28,35,77.05
10420,S24_1046,1970 Chevy Chevelle SS 454,60,60.26
10420,S24_3432,2002 Chevy Corvette,26,104.94
10420,S24_1628,1966 Shelby Cobra 427 S/C,37,48.8
10421,S18_2795,1928 Mercedes-Benz SSK,35,167.06
10421,S24_2022,1938 Cadillac V-16 Presidential Limousine,40,44.8
10422,S18_1367,1936 Mercedes-Benz 500K Special Roadster,25,47.44
10422,S18_1342,1937 Lincoln Berline,51,91.44
10423,S18_2949,1913 Ford Model T Speedster,10,89.15
10423,S18_3136,18th Century Vintage Horse Carriage,21,98.44
10423,S18_2957,1934 Ford V8 Coupe,31,56.21
10423,S24_4258,1936 Chrysler Airflow,28,78.89
10423,S18_3320,1917 Maxwell Touring Car,21,80.36
10424,S700_2824,1982 Camaro Z28,46,85.98
10424,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,44,54.94
10424,S12_1666,1958 Setra Bus,49,121.64
10424,S18_4668,1939 Cadillac Limousine,26,40.25
10424,S18_1097,1940 Ford Pickup Truck,54,108.5
10424,S10_1949,1952 Alpine Renault 1300,50,201.44
10425,S24_1444,1970 Dodge Coronet,55,53.75
10425,S50_1392,Diamond T620 Semi-Skirted Tanker,18,94.92
10425,S18_2238,1998 Chrysler Plymouth Prowler,28,147.36
10425,S12_4473,1957 Chevy Pickup,33,95.99
10425,S24_2840,1958 Chevy Corvette Limited Edition,31,31.82
10425,S32_2509,1954 Greyhound Scenicruiser,11,50.32
10425,S18_2319,1964 Mercedes Tour Bus,38,117.82
10425,S18_3232,1992 Ferrari 360 Spider red,28,140.55
10425,S24_2300,1962 Volkswagen Microbus,49,127.79
10425,S18_2432,1926 Ford Fire Engine,19,48.62
10425,S32_1268,1980's GM Manhattan Express,41,83.79
10425,S10_4962,1962 LanciaA Delta 16V,38,131.49
10425,S18_4600,1940s Ford truck,38,107.76
